compartment_no,position_cm,speed_cm_s,motor_current_a,sensor_distance_cm,weight_kg,state,actual_condition,event_type
3,31.34,2.0,0.932,33.34,0.805,MOVING_DOWN,normal,TICK
3,31.115,2.25,0.932,33.115,0.805,MOVING_DOWN,normal,TICK
3,30.865,2.5,0.932,32.865,0.805,MOVING_DOWN,normal,TICK
3,30.59,2.75,0.932,32.59,0.805,MOVING_DOWN,normal,TICK
3,30.29,3.0,0.932,32.29,0.805,MOVING_DOWN,normal,TICK
3,29.965,3.25,0.932,31.965,0.805,MOVING_DOWN,normal,TICK
3,29.615,3.5,0.932,31.615,0.805,MOVING_DOWN,normal,TICK
3,29.24,3.75,0.932,31.24,0.805,MOVING_DOWN,normal,TICK
3,28.84,4.0,0.932,30.84,0.805,MOVING_DOWN,normal,TICK
3,28.415,4.25,0.932,30.415,0.805,MOVING_DOWN,normal,TICK
3,27.965,4.5,0.932,29.965,0.805,MOVING_DOWN,normal,TICK
3,27.49,4.75,0.932,29.49,0.805,MOVING_DOWN,normal,TICK
3,26.99,5.0,0.932,28.99,0.805,MOVING_DOWN,normal,TICK
3,26.465,5.25,0.932,28.465,0.805,MOVING_DOWN,normal,TICK
3,25.915,5.5,0.932,27.915,0.805,MOVING_DOWN,normal,TICK
3,25.34,5.75,0.932,27.34,0.805,MOVING_DOWN,normal,TICK
3,25.34,5.75,0.932,0.5,0.805,MOVING_DOWN,obstruction,OBSTRUCTION_INJECTED
3,25.34,4.95,1.432,0.5,0.805,MOVING_DOWN,obstruction,OBSTRUCTION_RESPONSE
3,25.34,4.15,1.932,0.5,0.805,MOVING_DOWN,obstruction,OBSTRUCTION_RESPONSE
3,25.34,3.35,2.432,0.5,0.805,MOVING_DOWN,obstruction,OBSTRUCTION_RESPONSE
3,25.34,2.55,2.932,0.5,0.805,MOVING_DOWN,obstruction,OBSTRUCTION_RESPONSE
3,25.34,1.75,3.2,0.5,0.805,MOVING_DOWN,obstruction,OBSTRUCTION_RESPONSE
3,25.34,0.95,3.2,0.5,0.805,MOVING_DOWN,obstruction,OBSTRUCTION_RESPONSE
3,25.34,0.15,3.2,0.5,0.805,MOVING_DOWN,obstruction,OBSTRUCTION_RESPONSE
3,25.34,0.0,3.2,0.5,0.805,FAULT,obstruction,OBSTRUCTION_RESPONSE
3,25.34,0.0,2.7,0.5,0.805,FAULT,obstruction,OBSTRUCTION_FAULT
3,25.34,0.0,2.2,0.5,0.805,FAULT,obstruction,OBSTRUCTION_FAULT
3,25.34,0.0,1.7,0.5,0.805,FAULT,obstruction,OBSTRUCTION_FAULT
3,25.34,0.0,1.2,0.5,0.805,FAULT,obstruction,OBSTRUCTION_FAULT
3,25.34,0.0,0.7,0.5,0.805,FAULT,obstruction,OBSTRUCTION_FAULT
1,26.263,0.25,0.918,28.263,0.766,MOVING_DOWN,normal,TICK
1,26.213,0.5,0.918,28.213,0.766,MOVING_DOWN,normal,TICK
1,26.138,0.75,0.918,28.138,0.766,MOVING_DOWN,normal,TICK
1,26.038,1.0,0.918,28.038,0.766,MOVING_DOWN,normal,TICK
1,25.913,1.25,0.918,27.913,0.766,MOVING_DOWN,normal,TICK
1,25.763,1.5,0.918,27.763,0.766,MOVING_DOWN,normal,TICK
1,25.588,1.75,0.918,27.588,0.766,MOVING_DOWN,normal,TICK
1,25.388,2.0,0.918,27.388,0.766,MOVING_DOWN,normal,TICK
1,25.163,2.25,0.918,27.163,0.766,MOVING_DOWN,normal,TICK
1,24.913,2.5,0.918,26.913,0.766,MOVING_DOWN,normal,TICK
1,24.638,2.75,0.918,26.638,0.766,MOVING_DOWN,normal,TICK
1,24.338,3.0,0.918,26.338,0.766,MOVING_DOWN,normal,TICK
1,24.013,3.25,0.918,26.013,0.766,MOVING_DOWN,normal,TICK
1,23.663,3.5,0.918,25.663,0.766,MOVING_DOWN,normal,TICK
1,23.288,3.75,0.918,25.288,0.766,MOVING_DOWN,normal,TICK
1,22.888,4.0,0.918,24.888,0.766,MOVING_DOWN,normal,TICK
1,22.463,4.25,0.918,24.463,0.766,MOVING_DOWN,normal,TICK
1,22.013,4.5,0.918,24.013,0.766,MOVING_DOWN,normal,TICK
1,21.538,4.75,0.918,23.538,0.766,MOVING_DOWN,normal,TICK
1,21.038,5.0,0.918,23.038,0.766,MOVING_DOWN,normal,TICK
1,20.513,5.25,0.918,22.513,0.766,MOVING_DOWN,normal,TICK
1,19.963,5.5,0.918,21.963,0.766,MOVING_DOWN,normal,TICK
1,19.388,5.75,0.918,21.388,0.766,MOVING_DOWN,normal,TICK
1,18.788,6.0,0.918,20.788,0.766,MOVING_DOWN,normal,TICK
1,18.163,6.25,0.918,20.163,0.766,MOVING_DOWN,normal,TICK
1,17.513,6.5,0.918,19.513,0.766,MOVING_DOWN,normal,TICK
1,16.838,6.75,0.918,18.838,0.766,MOVING_DOWN,normal,TICK
1,16.138,7.0,0.918,18.138,0.766,MOVING_DOWN,normal,TICK
1,15.438,7.0,0.918,17.438,0.766,MOVING_DOWN,normal,TICK
1,14.738,7.0,0.918,16.738,0.766,MOVING_DOWN,normal,TICK
1,14.038,7.0,0.918,16.038,0.766,MOVING_DOWN,normal,TICK
1,13.338,7.0,0.918,15.338,0.766,MOVING_DOWN,normal,TICK
1,12.638,7.0,0.918,14.638,0.766,MOVING_DOWN,normal,TICK
1,11.938,7.0,0.918,13.938,0.766,MOVING_DOWN,normal,TICK
1,11.238,7.0,0.918,13.238,0.766,MOVING_DOWN,normal,TICK
1,10.538,7.0,0.918,12.538,0.766,MOVING_DOWN,normal,TICK
1,9.838,7.0,0.918,11.838,0.766,MOVING_DOWN,normal,TICK
1,9.138,7.0,0.918,11.138,0.766,MOVING_DOWN,normal,TICK
1,8.438,7.0,0.918,10.438,0.766,MOVING_DOWN,normal,TICK
1,7.738,7.0,0.918,9.738,0.766,MOVING_DOWN,normal,TICK
1,7.038,7.0,0.918,9.038,0.766,MOVING_DOWN,normal,TICK
1,6.338,7.0,0.918,8.338,0.766,MOVING_DOWN,normal,TICK
1,5.638,7.0,0.918,7.638,0.766,MOVING_DOWN,normal,TICK
1,4.938,7.0,0.918,6.938,0.766,MOVING_DOWN,normal,TICK
1,4.238,7.0,0.918,6.238,0.766,MOVING_DOWN,normal,TICK
1,3.538,7.0,0.918,5.538,0.766,MOVING_DOWN,normal,TICK
1,2.838,7.0,0.918,4.838,0.766,MOVING_DOWN,normal,TICK
1,2.138,7.0,0.918,4.138,0.766,MOVING_DOWN,normal,TICK
1,1.438,7.0,0.918,3.438,0.766,MOVING_DOWN,normal,TICK
1,0.738,7.0,0.918,2.738,0.766,MOVING_DOWN,normal,TICK
1,0.038,7.0,0.918,2.038,0.766,MOVING_DOWN,normal,TICK
1,0.0,0.0,0.1,1.338,0.766,STOPPED,normal,TICK
1,0.0,0.0,0.1,1.338,0.766,STOPPED,normal,TICK
1,0.0,0.0,0.1,1.338,0.766,STOPPED,normal,TICK
1,0.0,0.0,0.1,1.338,0.766,STOPPED,normal,TICK
1,0.0,0.0,0.1,1.338,0.766,STOPPED,normal,TICK
1,0.0,0.0,0.1,1.338,0.766,STOPPED,normal,TICK
1,0.0,0.0,0.1,1.338,0.766,STOPPED,normal,TICK
1,0.0,0.0,0.1,1.338,0.766,STOPPED,normal,NORMAL_STOP
2,23.365,0.25,0.891,25.365,0.689,MOVING_DOWN,normal,TICK
2,23.315,0.5,0.891,25.315,0.689,MOVING_DOWN,normal,TICK
2,23.24,0.75,0.891,25.24,0.689,MOVING_DOWN,normal,TICK
2,23.14,1.0,0.891,25.14,0.689,MOVING_DOWN,normal,TICK
2,23.015,1.25,0.891,25.015,0.689,MOVING_DOWN,normal,TICK
2,22.865,1.5,0.891,24.865,0.689,MOVING_DOWN,normal,TICK
2,22.69,1.75,0.891,24.69,0.689,MOVING_DOWN,normal,TICK
2,22.49,2.0,0.891,24.49,0.689,MOVING_DOWN,normal,TICK
2,22.265,2.25,0.891,24.265,0.689,MOVING_DOWN,normal,TICK
2,22.015,2.5,0.891,24.015,0.689,MOVING_DOWN,normal,TICK
2,21.74,2.75,0.891,23.74,0.689,MOVING_DOWN,normal,TICK
2,21.44,3.0,0.891,23.44,0.689,MOVING_DOWN,normal,TICK
2,21.115,3.25,0.891,23.115,0.689,MOVING_DOWN,normal,TICK
2,20.765,3.5,0.891,22.765,0.689,MOVING_DOWN,normal,TICK
2,20.39,3.75,0.891,22.39,0.689,MOVING_DOWN,normal,TICK
2,19.99,4.0,0.891,21.99,0.689,MOVING_DOWN,normal,TICK
2,19.565,4.25,0.891,21.565,0.689,MOVING_DOWN,normal,TICK
2,19.115,4.5,0.891,21.115,0.689,MOVING_DOWN,normal,TICK
2,18.64,4.75,0.891,20.64,0.689,MOVING_DOWN,normal,TICK
2,18.14,5.0,0.891,20.14,0.689,MOVING_DOWN,normal,TICK
2,17.615,5.25,0.891,19.615,0.689,MOVING_DOWN,normal,TICK
2,17.065,5.5,0.891,19.065,0.689,MOVING_DOWN,normal,TICK
2,16.49,5.75,0.891,18.49,0.689,MOVING_DOWN,normal,TICK
2,15.89,6.0,0.891,17.89,0.689,MOVING_DOWN,normal,TICK
2,15.265,6.25,0.891,17.265,0.689,MOVING_DOWN,normal,TICK
2,14.615,6.5,0.891,16.615,0.689,MOVING_DOWN,normal,TICK
2,13.94,6.75,0.891,15.94,0.689,MOVING_DOWN,normal,TICK
2,13.24,7.0,0.891,15.24,0.689,MOVING_DOWN,normal,TICK
2,12.54,7.0,0.891,14.54,0.689,MOVING_DOWN,normal,TICK
2,11.84,7.0,0.891,13.84,0.689,MOVING_DOWN,normal,TICK
2,11.14,7.0,0.891,13.14,0.689,MOVING_DOWN,normal,TICK
2,10.44,7.0,0.891,12.44,0.689,MOVING_DOWN,normal,TICK
2,9.74,7.0,0.891,11.74,0.689,MOVING_DOWN,normal,TICK
2,9.04,7.0,0.891,11.04,0.689,MOVING_DOWN,normal,TICK
2,8.34,7.0,0.891,10.34,0.689,MOVING_DOWN,normal,TICK
2,7.64,7.0,0.891,9.64,0.689,MOVING_DOWN,normal,TICK
2,6.94,7.0,0.891,8.94,0.689,MOVING_DOWN,normal,TICK
2,6.24,7.0,0.891,8.24,0.689,MOVING_DOWN,normal,TICK
2,5.54,7.0,0.891,7.54,0.689,MOVING_DOWN,normal,TICK
2,4.84,7.0,0.891,6.84,0.689,MOVING_DOWN,normal,TICK
2,4.14,7.0,0.891,6.14,0.689,MOVING_DOWN,normal,TICK
2,3.44,7.0,0.891,5.44,0.689,MOVING_DOWN,normal,TICK
2,2.74,7.0,0.891,4.74,0.689,MOVING_DOWN,normal,TICK
2,2.04,7.0,0.891,4.04,0.689,MOVING_DOWN,normal,TICK
2,1.34,7.0,0.891,3.34,0.689,MOVING_DOWN,normal,TICK
2,0.64,7.0,0.891,2.64,0.689,MOVING_DOWN,normal,TICK
2,0.0,0.0,0.1,1.94,0.689,STOPPED,normal,TICK
2,0.0,0.0,0.1,1.94,0.689,STOPPED,normal,TICK
2,0.0,0.0,0.1,1.94,0.689,STOPPED,normal,TICK
2,0.0,0.0,0.1,1.94,0.689,STOPPED,normal,TICK
2,0.0,0.0,0.1,1.94,0.689,STOPPED,normal,TICK
2,0.0,0.0,0.1,1.94,0.689,STOPPED,normal,TICK
2,0.0,0.0,0.1,1.94,0.689,STOPPED,normal,NORMAL_STOP
1,40.728,0.25,0.736,42.728,0.246,MOVING_DOWN,normal,TICK
1,40.678,0.5,0.736,42.678,0.246,MOVING_DOWN,normal,TICK
1,40.603,0.75,0.736,42.603,0.246,MOVING_DOWN,normal,TICK
1,40.503,1.0,0.736,42.503,0.246,MOVING_DOWN,normal,TICK
1,40.378,1.25,0.736,42.378,0.246,MOVING_DOWN,normal,TICK
1,40.228,1.5,0.736,42.228,0.246,MOVING_DOWN,normal,TICK
1,40.228,0.0,0.1,42.228,0.246,STOPPED,manual_stop,MANUAL_STOP
1,40.228,0.0,0.1,42.228,0.246,STOPPED,manual_stop,MANUAL_STOPPED
1,40.228,0.0,0.1,42.228,0.246,STOPPED,manual_stop,MANUAL_STOPPED
1,40.228,0.0,0.1,42.228,0.246,STOPPED,manual_stop,MANUAL_STOPPED
1,40.228,0.0,0.1,42.228,0.246,STOPPED,manual_stop,MANUAL_STOPPED
1,40.228,0.0,0.1,42.228,0.246,STOPPED,manual_stop,MANUAL_STOPPED
3,38.585,0.25,0.852,40.585,0.578,MOVING_DOWN,normal,TICK
3,38.535,0.5,0.852,40.535,0.578,MOVING_DOWN,normal,TICK
3,38.46,0.75,0.852,40.46,0.578,MOVING_DOWN,normal,TICK
3,38.36,1.0,0.852,40.36,0.578,MOVING_DOWN,normal,TICK
3,38.235,1.25,0.852,40.235,0.578,MOVING_DOWN,normal,TICK
3,38.085,1.5,0.852,40.085,0.578,MOVING_DOWN,normal,TICK
3,37.91,1.75,0.852,39.91,0.578,MOVING_DOWN,normal,TICK
3,37.71,2.0,0.852,39.71,0.578,MOVING_DOWN,normal,TICK
3,37.485,2.25,0.852,39.485,0.578,MOVING_DOWN,normal,TICK
3,37.235,2.5,0.852,39.235,0.578,MOVING_DOWN,normal,TICK
3,36.96,2.75,0.852,38.96,0.578,MOVING_DOWN,normal,TICK
3,36.66,3.0,0.852,38.66,0.578,MOVING_DOWN,normal,TICK
3,36.335,3.25,0.852,38.335,0.578,MOVING_DOWN,normal,TICK
3,35.985,3.5,0.852,37.985,0.578,MOVING_DOWN,normal,TICK
3,35.61,3.75,0.852,37.61,0.578,MOVING_DOWN,normal,TICK
3,35.21,4.0,0.852,37.21,0.578,MOVING_DOWN,normal,TICK
3,34.785,4.25,0.852,36.785,0.578,MOVING_DOWN,normal,TICK
3,34.335,4.5,0.852,36.335,0.578,MOVING_DOWN,normal,TICK
3,34.335,4.5,0.852,36.335,2.0,MOVING_DOWN,overload,OVERLOAD_INJECTED
3,34.335,3.7,1.352,36.335,2.0,MOVING_DOWN,overload,OVERLOAD_RESPONSE
3,34.335,2.9,1.852,36.335,2.0,MOVING_DOWN,overload,OVERLOAD_RESPONSE
3,34.335,2.1,2.352,36.335,2.0,MOVING_DOWN,overload,OVERLOAD_RESPONSE
3,34.335,1.3,2.4,36.335,2.0,MOVING_DOWN,overload,OVERLOAD_RESPONSE
3,34.335,0.5,2.4,36.335,2.0,MOVING_DOWN,overload,OVERLOAD_RESPONSE
3,34.335,0.0,2.4,36.335,2.0,FAULT,overload,OVERLOAD_RESPONSE
3,34.335,0.0,1.9,36.335,2.0,FAULT,overload,OVERLOAD_FAULT
3,34.335,0.0,1.4,36.335,2.0,FAULT,overload,OVERLOAD_FAULT
3,34.335,0.0,0.9,36.335,2.0,FAULT,overload,OVERLOAD_FAULT
3,34.335,0.0,0.4,36.335,2.0,FAULT,overload,OVERLOAD_FAULT
3,34.335,0.0,0.1,36.335,2.0,FAULT,overload,OVERLOAD_FAULT
2,38.021,0.25,0.796,40.021,0.418,MOVING_DOWN,normal,TICK
2,37.971,0.5,0.796,39.971,0.418,MOVING_DOWN,normal,TICK
2,37.896,0.75,0.796,39.896,0.418,MOVING_DOWN,normal,TICK
2,37.796,1.0,0.796,39.796,0.418,MOVING_DOWN,normal,TICK
2,37.671,1.25,0.796,39.671,0.418,MOVING_DOWN,normal,TICK
2,37.521,1.5,0.796,39.521,0.418,MOVING_DOWN,normal,TICK
2,37.346,1.75,0.796,39.346,0.418,MOVING_DOWN,normal,TICK
2,37.146,2.0,0.796,39.146,0.418,MOVING_DOWN,normal,TICK
2,36.921,2.25,0.796,38.921,0.418,MOVING_DOWN,normal,TICK
2,36.671,2.5,0.796,38.671,0.418,MOVING_DOWN,normal,TICK
2,36.396,2.75,0.796,38.396,0.418,MOVING_DOWN,normal,TICK
2,36.096,3.0,0.796,38.096,0.418,MOVING_DOWN,normal,TICK
2,35.771,3.25,0.796,37.771,0.418,MOVING_DOWN,normal,TICK
2,35.421,3.5,0.796,37.421,0.418,MOVING_DOWN,normal,TICK
2,35.046,3.75,0.796,37.046,0.418,MOVING_DOWN,normal,TICK
2,34.646,4.0,0.796,36.646,0.418,MOVING_DOWN,normal,TICK
2,34.646,4.0,0.796,36.646,2.0,MOVING_DOWN,overload,OVERLOAD_INJECTED
2,34.646,3.2,1.296,36.646,2.0,MOVING_DOWN,overload,OVERLOAD_RESPONSE
2,34.646,2.4,1.796,36.646,2.0,MOVING_DOWN,overload,OVERLOAD_RESPONSE
2,34.646,1.6,2.296,36.646,2.0,MOVING_DOWN,overload,OVERLOAD_RESPONSE
2,34.646,0.8,2.4,36.646,2.0,MOVING_DOWN,overload,OVERLOAD_RESPONSE
2,34.646,0.0,2.4,36.646,2.0,MOVING_DOWN,overload,OVERLOAD_RESPONSE
2,34.646,0.0,2.4,36.646,2.0,FAULT,overload,OVERLOAD_RESPONSE
2,34.646,0.0,1.9,36.646,2.0,FAULT,overload,OVERLOAD_FAULT
2,34.646,0.0,1.4,36.646,2.0,FAULT,overload,OVERLOAD_FAULT
2,34.646,0.0,0.9,36.646,2.0,FAULT,overload,OVERLOAD_FAULT
2,34.646,0.0,0.4,36.646,2.0,FAULT,overload,OVERLOAD_FAULT
2,34.646,0.0,0.1,36.646,2.0,FAULT,overload,OVERLOAD_FAULT
2,52.155,0.25,0.762,54.155,0.319,MOVING_DOWN,normal,TICK
2,52.105,0.5,0.762,54.105,0.319,MOVING_DOWN,normal,TICK
2,52.03,0.75,0.762,54.03,0.319,MOVING_DOWN,normal,TICK
2,51.93,1.0,0.762,53.93,0.319,MOVING_DOWN,normal,TICK
2,51.805,1.25,0.762,53.805,0.319,MOVING_DOWN,normal,TICK
2,51.655,1.5,0.762,53.655,0.319,MOVING_DOWN,normal,TICK
2,51.48,1.75,0.762,53.48,0.319,MOVING_DOWN,normal,TICK
2,51.28,2.0,0.762,53.28,0.319,MOVING_DOWN,normal,TICK
2,51.055,2.25,0.762,53.055,0.319,MOVING_DOWN,normal,TICK
2,50.805,2.5,0.762,52.805,0.319,MOVING_DOWN,normal,TICK
2,50.53,2.75,0.762,52.53,0.319,MOVING_DOWN,normal,TICK
2,50.23,3.0,0.762,52.23,0.319,MOVING_DOWN,normal,TICK
2,49.905,3.25,0.762,51.905,0.319,MOVING_DOWN,normal,TICK
2,49.555,3.5,0.762,51.555,0.319,MOVING_DOWN,normal,TICK
2,49.18,3.75,0.762,51.18,0.319,MOVING_DOWN,normal,TICK
2,48.78,4.0,0.762,50.78,0.319,MOVING_DOWN,normal,TICK
2,48.355,4.25,0.762,50.355,0.319,MOVING_DOWN,normal,TICK
2,48.355,0.0,0.1,50.355,0.319,STOPPED,manual_stop,MANUAL_STOP
2,48.355,0.0,0.1,50.355,0.319,STOPPED,manual_stop,MANUAL_STOPPED
2,48.355,0.0,0.1,50.355,0.319,STOPPED,manual_stop,MANUAL_STOPPED
2,48.355,0.0,0.1,50.355,0.319,STOPPED,manual_stop,MANUAL_STOPPED
2,48.355,0.0,0.1,50.355,0.319,STOPPED,manual_stop,MANUAL_STOPPED
2,48.355,0.0,0.1,50.355,0.319,STOPPED,manual_stop,MANUAL_STOPPED
2,20.964,0.25,0.799,22.964,0.425,MOVING_DOWN,normal,TICK
2,20.914,0.5,0.799,22.914,0.425,MOVING_DOWN,normal,TICK
2,20.839,0.75,0.799,22.839,0.425,MOVING_DOWN,normal,TICK
2,20.739,1.0,0.799,22.739,0.425,MOVING_DOWN,normal,TICK
2,20.614,1.25,0.799,22.614,0.425,MOVING_DOWN,normal,TICK
2,20.464,1.5,0.799,22.464,0.425,MOVING_DOWN,normal,TICK
2,20.289,1.75,0.799,22.289,0.425,MOVING_DOWN,normal,TICK
2,20.089,2.0,0.799,22.089,0.425,MOVING_DOWN,normal,TICK
2,19.864,2.25,0.799,21.864,0.425,MOVING_DOWN,normal,TICK
2,19.614,2.5,0.799,21.614,0.425,MOVING_DOWN,normal,TICK
2,19.339,2.75,0.799,21.339,0.425,MOVING_DOWN,normal,TICK
2,19.039,3.0,0.799,21.039,0.425,MOVING_DOWN,normal,TICK
2,18.714,3.25,0.799,20.714,0.425,MOVING_DOWN,normal,TICK
2,18.714,0.0,0.1,20.714,0.425,STOPPED,manual_stop,MANUAL_STOP
2,18.714,0.0,0.1,20.714,0.425,STOPPED,manual_stop,MANUAL_STOPPED
2,18.714,0.0,0.1,20.714,0.425,STOPPED,manual_stop,MANUAL_STOPPED
2,18.714,0.0,0.1,20.714,0.425,STOPPED,manual_stop,MANUAL_STOPPED
2,18.714,0.0,0.1,20.714,0.425,STOPPED,manual_stop,MANUAL_STOPPED
2,18.714,0.0,0.1,20.714,0.425,STOPPED,manual_stop,MANUAL_STOPPED
3,45.789,0.25,0.774,47.789,0.355,MOVING_DOWN,normal,TICK
3,45.739,0.5,0.774,47.739,0.355,MOVING_DOWN,normal,TICK
3,45.664,0.75,0.774,47.664,0.355,MOVING_DOWN,normal,TICK
3,45.564,1.0,0.774,47.564,0.355,MOVING_DOWN,normal,TICK
3,45.439,1.25,0.774,47.439,0.355,MOVING_DOWN,normal,TICK
3,45.289,1.5,0.774,47.289,0.355,MOVING_DOWN,normal,TICK
3,45.114,1.75,0.774,47.114,0.355,MOVING_DOWN,normal,TICK
3,45.114,1.75,0.774,0.5,0.355,MOVING_DOWN,obstruction,OBSTRUCTION_INJECTED
3,45.114,0.95,1.274,0.5,0.355,MOVING_DOWN,obstruction,OBSTRUCTION_RESPONSE
3,45.114,0.15,1.774,0.5,0.355,MOVING_DOWN,obstruction,OBSTRUCTION_RESPONSE
3,45.114,0.0,2.274,0.5,0.355,FAULT,obstruction,OBSTRUCTION_RESPONSE
3,45.114,0.0,1.774,0.5,0.355,FAULT,obstruction,OBSTRUCTION_FAULT
3,45.114,0.0,1.274,0.5,0.355,FAULT,obstruction,OBSTRUCTION_FAULT
3,45.114,0.0,0.774,0.5,0.355,FAULT,obstruction,OBSTRUCTION_FAULT
3,45.114,0.0,0.274,0.5,0.355,FAULT,obstruction,OBSTRUCTION_FAULT
3,45.114,0.0,0.1,0.5,0.355,FAULT,obstruction,OBSTRUCTION_FAULT
2,31.756,0.25,0.817,33.756,0.477,MOVING_DOWN,normal,TICK
2,31.706,0.5,0.817,33.706,0.477,MOVING_DOWN,normal,TICK
2,31.631,0.75,0.817,33.631,0.477,MOVING_DOWN,normal,TICK
2,31.531,1.0,0.817,33.531,0.477,MOVING_DOWN,normal,TICK
2,31.406,1.25,0.817,33.406,0.477,MOVING_DOWN,normal,TICK
2,31.256,1.5,0.817,33.256,0.477,MOVING_DOWN,normal,TICK
2,31.081,1.75,0.817,33.081,0.477,MOVING_DOWN,normal,TICK
2,30.881,2.0,0.817,32.881,0.477,MOVING_DOWN,normal,TICK
2,30.656,2.25,0.817,32.656,0.477,MOVING_DOWN,normal,TICK
2,30.406,2.5,0.817,32.406,0.477,MOVING_DOWN,normal,TICK
2,30.131,2.75,0.817,32.131,0.477,MOVING_DOWN,normal,TICK
2,29.831,3.0,0.817,31.831,0.477,MOVING_DOWN,normal,TICK
2,29.506,3.25,0.817,31.506,0.477,MOVING_DOWN,normal,TICK
2,29.156,3.5,0.817,31.156,0.477,MOVING_DOWN,normal,TICK
2,28.781,3.75,0.817,30.781,0.477,MOVING_DOWN,normal,TICK
2,28.381,4.0,0.817,30.381,0.477,MOVING_DOWN,normal,TICK
2,27.956,4.25,0.817,29.956,0.477,MOVING_DOWN,normal,TICK
2,27.506,4.5,0.817,29.506,0.477,MOVING_DOWN,normal,TICK
2,27.031,4.75,0.817,29.031,0.477,MOVING_DOWN,normal,TICK
2,26.531,5.0,0.817,28.531,0.477,MOVING_DOWN,normal,TICK
2,26.006,5.25,0.817,28.006,0.477,MOVING_DOWN,normal,TICK
2,25.456,5.5,0.817,27.456,0.477,MOVING_DOWN,normal,TICK
2,25.456,0.0,0.1,27.456,0.477,STOPPED,manual_stop,MANUAL_STOP
2,25.456,0.0,0.1,27.456,0.477,STOPPED,manual_stop,MANUAL_STOPPED
2,25.456,0.0,0.1,27.456,0.477,STOPPED,manual_stop,MANUAL_STOPPED
2,25.456,0.0,0.1,27.456,0.477,STOPPED,manual_stop,MANUAL_STOPPED
2,25.456,0.0,0.1,27.456,0.477,STOPPED,manual_stop,MANUAL_STOPPED
2,25.456,0.0,0.1,27.456,0.477,STOPPED,manual_stop,MANUAL_STOPPED
2,45.721,0.25,0.901,47.721,0.718,MOVING_DOWN,normal,TICK
2,45.671,0.5,0.901,47.671,0.718,MOVING_DOWN,normal,TICK
2,45.596,0.75,0.901,47.596,0.718,MOVING_DOWN,normal,TICK
2,45.496,1.0,0.901,47.496,0.718,MOVING_DOWN,normal,TICK
2,45.371,1.25,0.901,47.371,0.718,MOVING_DOWN,normal,TICK
2,45.221,1.5,0.901,47.221,0.718,MOVING_DOWN,normal,TICK
2,45.046,1.75,0.901,47.046,0.718,MOVING_DOWN,normal,TICK
2,44.846,2.0,0.901,46.846,0.718,MOVING_DOWN,normal,TICK
2,44.621,2.25,0.901,46.621,0.718,MOVING_DOWN,normal,TICK
2,44.371,2.5,0.901,46.371,0.718,MOVING_DOWN,normal,TICK
2,44.096,2.75,0.901,46.096,0.718,MOVING_DOWN,normal,TICK
2,43.796,3.0,0.901,45.796,0.718,MOVING_DOWN,normal,TICK
2,43.796,0.0,0.1,45.796,0.718,STOPPED,manual_stop,MANUAL_STOP
2,43.796,0.0,0.1,45.796,0.718,STOPPED,manual_stop,MANUAL_STOPPED
2,43.796,0.0,0.1,45.796,0.718,STOPPED,manual_stop,MANUAL_STOPPED
2,43.796,0.0,0.1,45.796,0.718,STOPPED,manual_stop,MANUAL_STOPPED
2,43.796,0.0,0.1,45.796,0.718,STOPPED,manual_stop,MANUAL_STOPPED
2,43.796,0.0,0.1,45.796,0.718,STOPPED,manual_stop,MANUAL_STOPPED
2,23.911,0.25,0.689,25.911,0.111,MOVING_DOWN,normal,TICK
2,23.861,0.5,0.689,25.861,0.111,MOVING_DOWN,normal,TICK
2,23.786,0.75,0.689,25.786,0.111,MOVING_DOWN,normal,TICK
2,23.686,1.0,0.689,25.686,0.111,MOVING_DOWN,normal,TICK
2,23.561,1.25,0.689,25.561,0.111,MOVING_DOWN,normal,TICK
2,23.411,1.5,0.689,25.411,0.111,MOVING_DOWN,normal,TICK
2,23.411,1.5,0.689,0.5,0.111,MOVING_DOWN,obstruction,OBSTRUCTION_INJECTED
2,23.411,0.7,1.189,0.5,0.111,MOVING_DOWN,obstruction,OBSTRUCTION_RESPONSE
2,23.411,0.0,1.689,0.5,0.111,FAULT,obstruction,OBSTRUCTION_RESPONSE
2,23.411,0.0,1.189,0.5,0.111,FAULT,obstruction,OBSTRUCTION_FAULT
2,23.411,0.0,0.689,0.5,0.111,FAULT,obstruction,OBSTRUCTION_FAULT
2,23.411,0.0,0.189,0.5,0.111,FAULT,obstruction,OBSTRUCTION_FAULT
2,23.411,0.0,0.1,0.5,0.111,FAULT,obstruction,OBSTRUCTION_FAULT
2,23.411,0.0,0.1,0.5,0.111,FAULT,obstruction,OBSTRUCTION_FAULT
3,41.816,0.25,0.767,43.816,0.334,MOVING_DOWN,normal,TICK
3,41.766,0.5,0.767,43.766,0.334,MOVING_DOWN,normal,TICK
3,41.691,0.75,0.767,43.691,0.334,MOVING_DOWN,normal,TICK
3,41.591,1.0,0.767,43.591,0.334,MOVING_DOWN,normal,TICK
3,41.466,1.25,0.767,43.466,0.334,MOVING_DOWN,normal,TICK
3,41.316,1.5,0.767,43.316,0.334,MOVING_DOWN,normal,TICK
3,41.141,1.75,0.767,43.141,0.334,MOVING_DOWN,normal,TICK
3,40.941,2.0,0.767,42.941,0.334,MOVING_DOWN,normal,TICK
3,40.716,2.25,0.767,42.716,0.334,MOVING_DOWN,normal,TICK
3,40.466,2.5,0.767,42.466,0.334,MOVING_DOWN,normal,TICK
